repo,file_path,duration_days,event,init_cc,cc_lm,cc_slope,loc_lm,loc_delta,mi_lm,n_authors,lm_days,nesting_lm,comment_ratio_lm,docstring_ratio_lm,max_params_lm,n_except_lm,fan_in_lm,fan_out_lm
httpx,tests/test_exceptions.py,938,1,6.0,6.0,0.0,62,40,85.03194200459052,2,11,2.0,0.0425531914893617,0.5,1.0,0.0,0,4
httpx,tests/test_main.py,991,0,3.0,3.0,0.0,187,21,37.70933304096259,2,148,3.0,0.0,0.0,1.0,0.0,0,3
httpx,tests/test_multipart.py,354,1,4.0,4.0,0.0,125,57,59.65410907547168,3,30,2.0,0.0970873786407767,0.0,5.0,0.0,0,7
httpx,tests/test_requests.py,4,0,7.0,7.0,0.0,93,0,57.06446987791287,1,8,2.0,0.0,0.0,1.0,0.0,0,2
httpx,tests/test_responses.py,11,0,8.0,8.0,0.0,122,12,35.55558279522798,1,12,3.0,0.0,0.0,3.0,0.0,0,2
httpx,tests/test_status_codes.py,877,0,3.0,3.0,0.0,19,0,83.18733625359273,2,385,1.0,0.0,0.0,0.0,0.0,0,1
httpx,tests/test_sync.py,15,0,3.0,4.0,1.0,60,21,64.48342607981374,1,1,3.0,0.0,0.14285714285714285,1.0,0.0,0,4
httpx,tests/test_timeouts.py,1771,0,1.0,1.0,0.0,41,14,100.0,1,4,2.0,0.03571428571428571,0.0,1.0,0.0,0,2
httpx,tests/test_urlparse.py,173,0,10.0,10.0,0.0,250,17,37.48547961199788,2,99,2.0,0.05625,0.0,0.0,0.0,0,2
httpx,tests/test_wsgi.py,1928,0,3.0,3.0,0.0,96,0,47.70592815577855,2,30,4.0,0.0,0.0,2.0,1.0,0,3
pipenv,pipenv/_pipfile/api.py,1,0,7.0,7.0,0.0,194,2,56.4225732583179,1,1,5.0,0.0718954248366013,0.5,2.0,2.0,1,7
pipenv,pipenv/cli.py,1,1,6.0,6.0,0.0,334,-1,53.65332024782967,1,1,4.0,0.1574468085106383,0.38095238095238093,3.0,0.0,1,12
pipenv,pipenv/core.py,1,0,8.0,8.0,0.0,455,11,43.43356849901346,1,1,4.0,0.15673981191222572,0.38235294117647056,3.0,0.0,1,10
pipenv,pipenv/patched/crayons.py,1,0,5.0,5.0,0.0,156,0,55.955460490773866,1,1,4.0,0.008695652173913044,0.11538461538461539,5.0,1.0,7,4
pipenv,pipenv/patched/pip/req/req_install.py,1,0,35.0,35.0,0.0,1215,7,0.16772542495210196,1,2,7.0,0.07342007434944238,0.2826086956521739,14.0,4.0,1,14
pipenv,pipenv/patched/piptools/resolver.py,7,0,22.0,22.0,0.0,303,6,53.41191108930537,1,1,4.0,0.1141732283464567,0.47058823529411764,7.0,0.0,1,11
pipenv,pipenv/progress.py,18,0,7.0,7.0,0.0,173,2,52.130986592141205,2,112,4.0,0.044444444444444446,0.3076923076923077,8.0,1.0,0,4
pipenv,pipenv/project.py,2,1,3.0,3.0,0.0,92,9,64.32330098724093,1,1,3.0,0.08823529411764706,0.07692307692307693,2.0,1.0,2,4
pipenv,pipenv/utils.py,2,1,8.0,8.0,0.0,81,-1,70.65358874508938,1,1,4.0,0.21052631578947367,0.8,2.0,0.0,1,2
pipenv,pipenv/vendor/delegator.py,178,0,4.0,4.0,0.0,253,32,46.02559238063377,2,25,4.0,0.05102040816326531,0.3333333333333333,4.0,1.0,8,5
pipenv,pipenv/vendor/pexpect/popen_spawn.py,12,0,11.0,11.0,0.0,180,0,56.68296120872339,2,187,4.0,0.03424657534246575,0.75,10.0,3.0,0,11
pipenv,pipenv/vendor/pipfile/api.py,22,0,7.0,7.0,0.0,197,1,56.51973773819471,1,179,5.0,0.07692307692307693,0.5,2.0,2.0,4,7
pipenv,setup.py,26,0,2.0,2.0,0.0,114,1,61.162633426909146,1,1,2.0,0.021505376344086023,0.3333333333333333,1.0,1.0,0,5
pipenv,test_pipenv.py,11,1,6.0,6.0,0.0,55,3,78.08706534614954,1,1,1.0,0.24324324324324326,0.0,0.0,0.0,0,2
pipenv,test_windows/test_basic.py,1,1,3.0,3.0,0.0,16,0,69.23421233379234,2,1,1.0,0.0,0.0,1.0,0.0,0,1
pipenv,test_windows/test_pipenv.py,12,0,16.0,16.0,0.0,378,2,28.56799330636468,2,3,2.0,0.06976744186046512,0.10526315789473684,4.0,0.0,0,7
pipenv,tests/test_legacy.py,9,0,16.0,10.0,-6.0,331,-82,35.57540544373518,1,1,2.0,0.07251908396946564,0.1111111111111111,3.0,0.0,0,4
pipenv,tests/test_pipenv.py,78,1,10.0,9.0,-1.0,104,42,48.42891167751814,1,5,1.0,0.02666666666666667,0.3333333333333333,1.0,0.0,0,5
pipenv,tests/test_project.py,1,1,4.0,5.0,1.0,48,34,65.62046110480982,1,7,2.0,0.05714285714285714,0.0,1.0,0.0,0,2
pipenv,tests/test_utils.py,14,1,7.0,8.0,1.0,102,28,65.0206493720755,1,24,2.0,0.17105263157894737,0.3333333333333333,4.0,0.0,0,2
requests,requests/__init__.py,8,0,2.0,2.0,0.0,72,40,100.0,2,603,2.0,0.10526315789473684,0.3333333333333333,2.0,1.0,18,6
requests,requests/adapters.py,4,0,12.0,12.0,0.0,175,75,64.643216976252,1,1,4.0,0.10317460317460317,0.45454545454545453,6.0,3.0,0,7
requests,requests/api.py,3,1,2.0,2.0,0.0,116,0,53.380416491755454,2,5,1.0,0.012195121951219513,1.0,6.0,0.0,1,2
requests,requests/async.py,36,1,4.0,4.0,0.0,87,11,100.0,1,1,2.0,0.09090909090909091,0.8,2.0,1.0,0,3
requests,requests/auth.py,1,1,1.0,1.0,0.0,31,2,88.22271949065423,1,1,1.0,0.047619047619047616,1.0,3.0,0.0,0,1
requests,requests/config.py,126,0,3.0,3.0,0.0,56,4,91.99447001165183,1,1,3.0,0.16666666666666666,0.14285714285714285,2.0,1.0,2,0
requests,requests/cookies.py,229,0,8.0,8.0,0.0,265,6,55.460015441846636,1,1,5.0,0.0380952380952381,0.3939393939393939,5.0,2.0,3,4
requests,requests/core.py,1,1,2.0,3.0,1.0,149,92,75.10723675046175,1,1,3.0,0.08,0.6666666666666666,4.0,0.0,1,4
requests,requests/exceptions.py,373,0,1.0,1.0,0.0,27,3,100.0,2,80,0.0,0.05555555555555555,1.0,0.0,0.0,1,0
requests,requests/models.py,91,1,15.0,16.0,1.0,566,16,47.252345693182804,1,1,5.0,0.23284313725490197,0.6470588235294118,16.0,4.0,3,13
requests,requests/packages/oreos/monkeys.py,30,0,12.0,12.0,0.0,772,1,46.353181204453726,2,86,6.0,0.2626728110599078,0.2972972972972973,7.0,2.0,1,8
requests,requests/packages/urllib3/__init__.py,226,0,2.0,2.0,0.0,49,0,100.0,1,32,2.0,0.1891891891891892,0.3333333333333333,2.0,1.0,0,6
requests,requests/packages/urllib3/_collections.py,290,0,3.0,3.0,0.0,121,5,74.23138682603071,1,15,3.0,0.26744186046511625,0.26666666666666666,3.0,0.0,1,1
requests,requests/packages/urllib3/connectionpool.py,329,0,19.0,19.0,0.0,597,36,46.771235378987264,1,1,4.0,0.08993576017130621,0.6818181818181818,12.0,10.0,2,10
requests,requests/packages/urllib3/exceptions.py,420,1,1.0,1.0,0.0,36,6,100.0,1,28,0.0,0.25,0.8571428571428571,0.0,0.0,4,0
requests,requests/packages/urllib3/filepost.py,442,1,5.0,6.0,1.0,59,8,74.56380207233404,1,13,3.0,0.11904761904761904,0.0,2.0,1.0,1,5
requests,requests/packages/urllib3/poolmanager.py,442,1,3.0,2.0,-1.0,80,15,89.80357445978215,1,5,2.0,0.15789473684210525,0.6666666666666666,4.0,0.0,1,2
requests,requests/packages/urllib3/request.py,329,0,5.0,5.0,0.0,148,2,68.17869222268045,1,103,2.0,0.05128205128205128,0.75,7.0,1.0,2,2
requests,requests/packages/urllib3/response.py,448,0,10.0,10.0,0.0,175,1,69.43222322602858,1,1,4.0,0.015625,0.2727272727272727,12.0,3.0,1,6
requests,requests/safe_mode.py,113,0,1.0,1.0,0.0,40,2,90.12652649387219,2,84,4.0,0.0625,0.6666666666666666,2.0,1.0,1,4
requests,requests/sessions.py,39,1,2.0,2.0,0.0,54,6,85.73255574153372,1,1,3.0,0.18421052631578946,0.2857142857142857,1.0,0.0,0,2
requests,requests/structures.py,69,1,2.0,2.0,0.0,62,-3,83.64237048368426,1,1,2.0,0.05714285714285714,0.14285714285714285,3.0,0.0,0,1
requests,requests/utils.py,6,1,4.0,4.0,0.0,49,24,100.0,1,1,4.0,0.12903225806451613,1.0,2.0,0.0,0,2
requests,test_requests.py,249,1,2.0,2.0,0.0,78,30,67.35878248263157,1,1,1.0,0.037037037037037035,0.14285714285714285,1.0,0.0,0,3
requests,tests/test_cookies.py,2,1,2.0,2.0,0.0,167,17,70.73231540831375,1,1,2.0,0.14492753623188406,0.6923076923076923,1.0,1.0,0,7
requests,tests/test_requests.py,302,0,7.0,7.0,0.0,832,12,31.27175903962979,2,1,3.0,0.19202898550724637,0.06896551724137931,1.0,2.0,0,7
requests,tests/test_requests_ext.py,223,0,2.0,2.0,0.0,65,10,74.60336377937928,2,22,1.0,0.10526315789473684,0.1111111111111111,1.0,1.0,0,6
requests,tests/test_utils.py,23,0,6.0,5.0,-1.0,57,3,81.74163029370456,1,1,3.0,0.24444444444444444,0.25,1.0,0.0,0,5
requests,tests/unit/test_requests_api.py,1,0,2.0,2.0,0.0,127,55,60.76376466716696,1,1,1.0,0.01904761904761905,0.16666666666666666,4.0,1.0,0,7
rich,examples/columns.py,80,0,1.0,1.0,0.0,20,-3,100.0,1,1,1.0,0.0,0.5,1.0,0.0,0,3
rich,examples/downloader.py,641,0,2.0,2.0,0.0,41,4,70.49859988415655,1,2,4.0,0.03225806451612903,0.6666666666666666,3.0,0.0,0,7
rich,examples/dynamic_progress.py,1,0,3.0,3.0,0.0,117,9,82.63834079011585,1,1,3.0,0.22105263157894736,1.0,3.0,0.0,0,2
rich,examples/export.py,1,0,1.0,1.0,0.0,51,6,100.0,1,2,1.0,0.2222222222222222,0.5,0.0,0.0,0,1
rich,examples/fullscreen.py,162,0,2.0,2.0,0.0,187,57,62.93324896184018,1,1,4.0,0.06451612903225806,0.6666666666666666,1.0,0.0,0,3
rich,examples/layout.py,43,0,2.0,2.0,0.0,58,-1,100.0,1,1,3.0,0.0,0.6666666666666666,1.0,1.0,0,3
rich,examples/listdir.py,131,0,2.0,2.0,0.0,36,0,91.30099330019713,1,3,2.0,0.0,0.5,1.0,1.0,0,3
rich,examples/log.py,141,0,1.0,1.0,0.0,71,0,100.0,1,23,1.0,0.0,0.0,0.0,0.0,0,2
rich,examples/repr.py,9,0,2.0,3.0,1.0,27,1,100.0,1,1,1.0,0.0,0.0,5.0,0.0,3,1
rich,examples/table_movie.py,456,0,1.0,1.0,0.0,236,-8,42.105311471895405,1,1,3.0,0.0,0.0,1.0,0.0,0,3
rich,examples/top_lite_simulator.py,86,0,3.0,3.0,0.0,82,0,46.3182613160718,2,103,2.0,0.0,0.16666666666666666,1.0,0.0,0,6
rich,rich/__init__.py,364,1,2.0,3.0,1.0,32,9,81.60758989783298,1,1,2.0,0.043478260869565216,0.0,0.0,0.0,10,2
rich,rich/__main__.py,607,0,3.0,3.0,0.0,170,0,47.8769735058102,1,1,3.0,0.007352941176470588,0.0,3.0,0.0,0,1
rich,rich/_emoji_replace.py,584,1,1.0,1.0,0.0,18,0,100.0,1,1,2.0,0.0,0.6666666666666666,2.0,0.0,2,3
rich,rich/_inspect.py,108,1,22.0,22.0,0.0,235,2,45.83592366785806,1,4,6.0,0.0,0.5384615384615384,3.0,3.0,0,11
rich,rich/_log_render.py,31,1,10.0,10.0,0.0,105,-3,53.73350196333438,1,10,3.0,0.0,0.0,6.0,0.0,1,8
rich,rich/_ratio.py,1,1,5.0,5.0,0.0,97,61,70.53173047091423,1,68,3.0,0.0,0.75,4.0,0.0,1,3
rich,rich/_timer.py,104,0,1.0,1.0,0.0,19,5,95.20101904385018,1,2,1.0,0.0,1.0,1.0,0.0,0,2
rich,rich/_tools.py,8,1,3.0,3.0,0.0,52,11,59.10084973780618,1,1,2.0,0.0,0.75,1.0,3.0,1,1
rich,rich/_windows.py,522,0,5.0,5.0,0.0,68,3,69.3226259595549,1,1,3.0,0.02040816326530612,0.5,0.0,1.0,1,4
rich,rich/_wrap.py,73,1,4.0,4.0,0.0,28,-11,58.415580830839865,1,1,4.0,0.0,0.0,2.0,0.0,1,2
rich,rich/align.py,266,1,8.0,8.0,0.0,79,0,70.40300027799418,1,4,5.0,0.03333333333333333,0.25,3.0,0.0,1,7
rich,rich/bar.py,8,1,8.0,9.0,1.0,85,4,41.08080646543593,1,1,3.0,0.0,0.0,7.0,0.0,2,6
rich,rich/box.py,8,1,2.0,2.0,0.0,165,48,68.45428722688817,1,1,1.0,0.0,0.42857142857142855,2.0,0.0,1,1
rich,rich/cells.py,606,1,7.0,8.0,1.0,105,5,60.48488658526007,1,1,4.0,0.012195121951219513,0.6,2.0,0.0,3,4
rich,rich/color.py,69,1,13.0,13.0,0.0,541,50,33.883651439117436,1,14,5.0,0.006211180124223602,0.8421052631578947,3.0,0.0,1,8
rich,rich/color_triplet.py,550,0,2.0,2.0,0.0,29,8,59.72407875570829,1,5,1.0,0.0,0.6,1.0,0.0,3,2
rich,rich/columns.py,1,1,12.0,13.0,1.0,147,25,52.7633398996183,1,1,5.0,0.0078125,0.2,7.0,0.0,0,11
rich,rich/console.py,17,1,5.0,5.0,0.0,379,72,54.53594439389119,1,5,3.0,0.07167235494880546,0.5882352941176471,6.0,1.0,2,13
rich,rich/constrain.py,392,0,2.0,3.0,1.0,26,8,98.05947798138006,1,14,2.0,0.0,0.25,3.0,0.0,1,2
rich,rich/containers.py,154,1,15.0,15.0,0.0,84,4,56.47703589989764,1,5,8.0,0.0,0.8333333333333334,3.0,0.0,2,5
rich,rich/control.py,306,1,1.0,1.0,0.0,31,22,97.93407611056125,1,58,1.0,0.05555555555555555,0.6666666666666666,2.0,0.0,3,1
rich,rich/emoji.py,606,0,3.0,3.0,0.0,76,1,83.08992431707111,1,1,2.0,0.018867924528301886,0.375,3.0,1.0,1,9
rich,rich/errors.py,454,0,1.0,1.0,0.0,27,8,100.0,1,41,0.0,0.0,0.875,0.0,0.0,0,0
rich,rich/file_proxy.py,349,0,5.0,5.0,0.0,53,6,57.58150168071062,1,8,3.0,0.0,0.2857142857142857,3.0,0.0,2,5
rich,rich/filesize.py,485,0,6.0,6.0,0.0,108,-1,52.70654552552289,1,1,3.0,0.013333333333333334,0.8,3.0,1.0,0,1
rich,rich/highlighter.py,695,0,6.0,6.0,0.0,97,16,72.77090317512592,1,1,5.0,0.014492753623188406,0.2857142857142857,2.0,0.0,2,8
rich,rich/json.py,71,0,3.0,3.0,0.0,54,-11,82.11722146923867,1,1,3.0,0.0,0.25,4.0,1.0,2,6
rich,rich/layout.py,6,1,5.0,5.0,0.0,240,45,55.15926521780967,1,1,4.0,0.05555555555555555,0.2631578947368421,3.0,0.0,0,11
rich,rich/live.py,1,1,7.0,8.0,1.0,166,44,43.20318506660685,1,11,5.0,0.0,0.23529411764705882,4.0,1.0,0,12
rich,rich/live_render.py,626,0,6.0,6.0,0.0,76,2,46.300307351699104,1,5,3.0,0.0,0.0,3.0,0.0,1,10
rich,rich/logging.py,79,1,3.0,3.0,0.0,110,17,75.36372110216298,1,60,2.0,0.02197802197802198,0.5,2.0,1.0,0,5
rich,rich/markup.py,3,1,7.0,7.0,0.0,93,-1,69.19311011488261,1,2,5.0,0.0,0.6666666666666666,2.0,1.0,1,8
rich,rich/measure.py,169,1,4.0,4.0,0.0,77,1,73.177955144047,1,1,3.0,0.0,0.7142857142857143,4.0,0.0,8,5
rich,rich/pager.py,413,0,2.0,2.0,0.0,32,0,94.97652892463095,1,1,2.0,0.0,0.8,2.0,0.0,1,4
rich,rich/palette.py,295,1,2.0,2.0,0.0,47,-2,60.442155447692876,1,94,2.0,0.027777777777777776,0.5714285714285714,2.0,0.0,2,4
rich,rich/panel.py,175,1,3.0,3.0,0.0,110,59,50.821741059806044,1,1,2.0,0.0,0.0,3.0,0.0,2,5
rich,rich/pretty.py,226,1,2.0,2.0,0.0,28,5,100.0,1,8,1.0,0.0,0.0,3.0,0.0,2,6
rich,rich/progress.py,2,1,4.0,5.0,1.0,183,33,43.148071987969,1,1,5.0,0.0,0.15789473684210525,6.0,1.0,0,10
rich,rich/progress_bar.py,29,0,16.0,17.0,1.0,215,1,53.186322293554774,2,159,4.0,0.005434782608695652,0.5,10.0,0.0,1,11
rich,rich/prompt.py,450,0,6.0,6.0,0.0,366,188,58.11992125205466,1,1,4.0,0.0,0.625,5.0,2.0,0,5
rich,rich/protocol.py,361,1,3.0,3.0,0.0,18,6,72.22165239948644,1,263,1.0,0.0,0.6666666666666666,1.0,0.0,3,1
rich,rich/repr.py,132,0,1.0,1.0,0.0,33,3,72.23633086429624,1,3,6.0,0.0,0.3333333333333333,1.0,0.0,2,1
rich,rich/rule.py,82,1,3.0,4.0,1.0,60,29,67.89469370518529,1,7,3.0,0.0,0.2,4.0,0.0,3,4
rich,rich/scope.py,259,0,4.0,4.0,0.0,67,0,82.55161097560271,1,31,2.0,0.0,0.5,2.0,0.0,1,9
rich,rich/screen.py,97,1,4.0,5.0,1.0,40,7,84.93683653180925,1,1,3.0,0.0,0.25,3.0,0.0,2,5
rich,rich/segment.py,4,1,7.0,7.0,0.0,170,67,64.2847696055511,1,9,5.0,0.0,0.9,5.0,0.0,7,4
rich,rich/spinner.py,114,1,3.0,3.0,0.0,90,18,73.26826475104143,1,1,3.0,0.0,0.3333333333333333,3.0,1.0,1,10
rich,rich/status.py,104,0,6.0,5.0,-1.0,128,18,69.68782799004586,1,49,2.0,0.0,0.6,4.0,0.0,1,7
rich,rich/styled.py,266,0,7.0,2.0,-5.0,41,-52,89.9046308264994,1,223,1.0,0.0,0.2,3.0,0.0,0,6
rich,rich/syntax.py,1,1,7.0,7.0,0.0,148,69,40.092903140667154,1,1,4.0,0.0,0.0,3.0,1.0,1,9
rich,rich/table.py,1,1,9.0,5.0,-4.0,86,-9,45.660863845347144,1,1,4.0,0.0,0.0,3.0,0.0,0,8
rich,rich/tabulate.py,268,1,2.0,2.0,0.0,26,0,100.0,1,10,2.0,0.0,0.5,2.0,0.0,1,4
rich,rich/text.py,5,1,8.0,7.0,-1.0,200,44,62.494743688727276,1,1,4.0,0.04430379746835443,0.6428571428571429,4.0,0.0,0,6
rich,rich/theme.py,83,1,2.0,3.0,1.0,33,15,62.95891402282117,1,72,2.0,0.0,0.16666666666666666,3.0,0.0,2,3
rich,rich/traceback.py,5,1,4.0,4.0,0.0,132,2,46.90170337358267,1,1,3.0,0.009345794392523364,0.0,4.0,2.0,0,14
rich,rich/tui/_timer.py,7,0,6.0,6.0,0.0,75,6,46.07008174588611,1,8,4.0,0.0,0.0,4.0,2.0,3,5
rich,rich/tui/app.py,26,0,3.0,3.0,0.0,113,9,60.3486504791581,1,9,4.0,0.09195402298850575,0.0,3.0,0.0,1,11
rich,rich/tui/driver.py,7,1,4.0,4.0,0.0,75,7,49.76896141131632,1,22,3.0,0.0,0.0,3.0,0.0,1,8
rich,rich/tui/events.py,25,0,3.0,3.0,0.0,125,24,53.102319929047624,1,9,3.0,0.011764705882352941,0.041666666666666664,4.0,0.0,3,9
rich,rich/tui/message_pump.py,13,0,4.0,4.0,0.0,124,-2,52.285364364037505,1,6,3.0,0.0,0.07142857142857142,3.0,1.0,2,6
rich,rich/tui/view.py,1,1,2.0,2.0,0.0,87,24,55.276902109665684,1,5,2.0,0.0,0.0,4.0,0.0,1,8
rich,rich/tui/widget.py,20,0,3.0,2.0,-1.0,18,-5,100.0,1,6,1.0,0.0,0.0,2.0,0.0,2,3
rich,tests/render.py,117,0,1.0,1.0,0.0,20,9,100.0,1,73,1.0,0.0,0.3333333333333333,1.0,0.0,8,3
rich,tests/test_bar.py,307,0,7.0,7.0,0.0,61,6,57.04236277827438,1,39,1.0,0.022727272727272728,0.0,0.0,0.0,0,3
rich,tests/test_block_bar.py,167,0,7.0,4.0,-3.0,49,-21,67.86050309044516,1,1,1.0,0.05405405405405406,0.0,0.0,0.0,0,2
rich,tests/test_box.py,275,0,4.0,4.0,0.0,53,17,51.77679818828031,2,145,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_card.py,121,0,2.0,2.0,0.0,41,18,80.70991482521704,1,116,2.0,0.0,0.25,1.0,0.0,0,4
rich,tests/test_columns.py,123,0,2.0,2.0,0.0,62,4,59.05367771030942,1,1,1.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_console.py,622,0,6.0,4.0,-2.0,40,-14,52.20660695382168,1,77,1.0,0.0,0.0,0.0,0.0,0,1
rich,tests/test_containers.py,167,0,4.0,5.0,1.0,57,21,49.75331739923797,3,61,1.0,0.0,0.0,0.0,0.0,0,1
rich,tests/test_control.py,96,0,4.0,4.0,0.0,14,6,67.44688072439324,1,306,1.0,0.0,0.0,0.0,0.0,0,1
rich,tests/test_emoji.py,466,1,3.0,3.0,0.0,25,7,63.261096755433925,1,112,2.0,0.0,0.0,0.0,0.0,0,3
rich,tests/test_highlighter.py,152,0,1.0,2.0,1.0,35,26,97.18250367648412,2,169,2.0,0.0,0.6666666666666666,2.0,0.0,0,2
rich,tests/test_inspect.py,393,0,2.0,2.0,0.0,55,13,81.57002845821484,1,1,1.0,0.0,0.3333333333333333,3.0,0.0,0,4
rich,tests/test_layout.py,124,0,5.0,5.0,0.0,51,2,54.08703586853322,1,1,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_live.py,1,1,3.0,4.0,1.0,122,9,54.728628393892684,1,1,3.0,0.0,0.5555555555555556,2.0,0.0,0,5
rich,tests/test_live_render.py,181,0,3.0,3.0,0.0,45,1,53.685866769062656,2,82,1.0,0.0,0.0,1.0,0.0,0,2
rich,tests/test_log.py,560,0,2.0,2.0,0.0,33,-10,65.3195580684234,1,1,1.0,0.0,0.0,0.0,0.0,0,3
rich,tests/test_logging.py,128,1,2.0,2.0,0.0,32,0,63.69150300280243,1,21,1.0,0.0,0.0,0.0,0.0,0,3
rich,tests/test_markdown.py,300,0,2.0,2.0,0.0,23,0,81.9621186613767,1,11,1.0,0.06666666666666667,0.0,0.0,0.0,0,3
rich,tests/test_markdown_no_hyperlinks.py,238,0,2.0,2.0,0.0,23,0,81.9621186613767,1,56,1.0,0.06666666666666667,0.0,0.0,0.0,0,3
rich,tests/test_markup.py,83,1,4.0,4.0,0.0,86,50,45.15219953667303,1,26,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_measure.py,9,1,2.0,3.0,1.0,34,14,82.162102448712,2,60,2.0,0.17391304347826086,0.0,0.0,0.0,0,2
rich,tests/test_padding.py,276,0,5.0,5.0,0.0,48,30,51.26292962271109,2,164,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_panel.py,535,0,3.0,3.0,0.0,59,0,52.95279765025163,1,1,2.0,0.0,0.0,2.0,0.0,0,3
rich,tests/test_pretty.py,460,0,3.0,3.0,0.0,75,29,46.06711924620256,1,16,2.0,0.0,0.0,1.0,0.0,0,5
rich,tests/test_progress.py,152,1,5.0,5.0,0.0,74,46,46.83782450250046,1,30,1.0,0.0,0.0,0.0,0.0,0,3
rich,tests/test_protocol.py,86,1,2.0,2.0,0.0,25,8,64.61071662197531,1,120,1.0,0.0,0.0,1.0,0.0,0,2
rich,tests/test_repr.py,219,0,3.0,3.0,0.0,33,5,59.2645017217446,2,31,2.0,0.0,0.0,4.0,0.0,0,2
rich,tests/test_rich_print.py,496,0,4.0,2.0,-2.0,22,2,68.5885163204736,1,70,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_rule.py,264,0,2.0,2.0,0.0,37,9,61.34380675184314,1,51,2.0,0.0,0.0,0.0,0.0,0,3
rich,tests/test_segment.py,5,1,2.0,3.0,1.0,30,20,61.20191676579287,1,6,1.0,0.0,0.0,0.0,0.0,0,1
rich,tests/test_spinner.py,51,0,3.0,3.0,0.0,63,20,48.058557917386814,2,108,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_style.py,89,1,5.0,5.0,0.0,134,9,36.84573692800463,1,71,2.0,0.0,0.0,0.0,0.0,0,2
rich,tests/test_syntax.py,432,0,2.0,3.0,1.0,90,32,56.637796448193114,1,78,2.0,0.013333333333333334,0.0,0.0,0.0,0,4
rich,tests/test_table.py,2,1,2.0,2.0,0.0,35,0,76.13920032780881,1,14,2.0,0.047619047619047616,0.0,0.0,0.0,0,2
rich,tests/test_tools.py,70,0,6.0,7.0,1.0,39,2,47.07707403782088,1,107,1.0,0.0,0.0,0.0,0.0,0,1
rich,tests/test_traceback.py,216,1,4.0,5.0,1.0,92,11,50.34278223856304,1,24,3.0,0.0,0.0,1.0,6.0,0,6
rich,tests/test_tree.py,277,0,2.0,2.0,0.0,81,28,46.74330086486303,1,1,2.0,0.0,0.0,1.0,0.0,0,1
scrapy,examples/googledir/googledir/pipelines.py,59,0,5.0,5.0,0.0,16,0,96.71659639147059,1,331,3.0,0.08333333333333333,0.3333333333333333,3.0,0.0,0,1
scrapy,examples/googledir/googledir/spiders/google_directory.py,344,0,3.0,3.0,0.0,34,0,100.0,2,33,2.0,0.08,0.0,2.0,0.0,0,2
scrapy,scrapy/branches/cluster-refactor/scrapy/contrib/pbcluster/worker/manager.py,1,0,5.0,5.0,0.0,200,8,59.773708220191,1,1,4.0,0.023121387283236993,0.3888888888888889,5.0,1.0,0,7
scrapy,scrapy/command/commands/crawl.py,259,1,9.0,9.0,0.0,61,0,52.833270624500784,1,52,5.0,0.0,0.0,3.0,0.0,0,1
scrapy,scrapy/command/commands/start.py,274,0,2.0,2.0,0.0,13,-4,100.0,1,69,1.0,0.0,0.0,3.0,0.0,0,1
scrapy,scrapy/command/models.py,16,0,9.0,9.0,0.0,108,18,76.37148341357982,1,52,3.0,0.0,0.7777777777777778,3.0,0.0,1,5
scrapy,scrapy/commands/crawl.py,6,0,7.0,7.0,0.0,79,0,46.30306150628411,1,15,4.0,0.0,0.0,3.0,1.0,0,2
scrapy,scrapy/commands/runserver.py,108,0,2.0,2.0,0.0,17,0,100.0,1,4,1.0,0.0,0.0,3.0,0.0,0,1
scrapy,scrapy/commands/shell.py,34,0,2.0,2.0,0.0,37,3,100.0,1,2,1.0,0.0,0.2857142857142857,3.0,0.0,0,1
scrapy,scrapy/conf/__init__.py,371,0,6.0,6.0,0.0,77,5,67.17949469072835,1,28,3.0,0.016666666666666666,0.18181818181818182,3.0,1.0,0,2
scrapy,scrapy/contrib/aws.py,234,0,12.0,12.0,0.0,92,4,58.63141556312089,2,87,5.0,0.1,0.0,4.0,0.0,0,8
scrapy,scrapy/contrib/closedomain.py,97,0,3.0,3.0,0.0,45,-3,76.03370765518595,2,18,2.0,0.0,0.16666666666666666,3.0,0.0,0,3
scrapy,scrapy/contrib/closespider.py,127,1,3.0,3.0,0.0,46,1,76.63637245216314,1,200,2.0,0.0,0.16666666666666666,3.0,0.0,0,3
scrapy,scrapy/contrib/delayedclosedomain.py,118,0,4.0,4.0,0.0,40,-1,78.5905069043897,2,33,2.0,0.0,0.2,2.0,1.0,0,3
scrapy,scrapy/contrib/downloadermiddleware/cookies.py,311,0,4.0,4.0,0.0,75,0,59.01879574166151,2,159,3.0,0.03508771929824561,0.3333333333333333,4.0,0.0,0,4
scrapy,scrapy/contrib/downloadermiddleware/defaultheaders.py,68,0,3.0,3.0,0.0,30,12,100.0,2,417,3.0,0.0,0.16666666666666666,3.0,0.0,0,1
scrapy,scrapy/contrib/downloadermiddleware/httpcache.py,114,0,4.0,5.0,1.0,127,4,47.113603111268205,3,237,3.0,0.0,0.11764705882352941,4.0,0.0,0,5
